latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,antecedent_rain_7d,slope_deg,aspect_deg,elevation_m,soil_type,vegetation_cover_pct,road_proximity_km,fault_proximity_km,seismic_activity,prev_landslide_1km,district_risk_index,landslide_occurred
30.436910081979327,83.5270044788129,57.52,152.58,247.1,51.03,132.7,2931.3,3,19.2,0.67,29.81,1,1,0.77,1
28.7918655091255,80.88457546399178,66.92,233.73,332.06,23.41,28.8,3326.5,2,33.8,9.33,2.99,0,0,0.244,0
29.639376658155694,83.29196231380703,48.28,127.02,178.26,8.81,124.4,520.1,2,83.7,4.5,18.63,1,0,0.464,0
29.28825587388751,85.27776783913234,79.29,168.24,181.51,62.66,121.1,650.7,1,49.6,2.72,33.13,1,0,0.201,0
26.75008961856011,82.99597227486693,66.12,132.93,187.69,20.9,45.1,2762.1,1,73.0,0.13,19.8,0,1,0.54,0
27.181628780257167,81.23644716735924,43.58,133.41,176.12,16.42,47.4,4910.0,0,32.2,0.95,24.26,0,0,0.401,1
30.39975483088594,80.62765212849199,52.03,167.17,225.97,23.38,206.4,4964.3,3,75.5,0.95,3.04,1,0,0.392,0
28.46149757200197,86.27686101821783,54.97,164.36,210.58,41.9,219.8,1427.7,1,31.9,2.17,5.49,1,0,0.932,0
29.98488692166426,83.7640400689514,50.61,155.62,241.02,17.76,133.0,3102.1,3,93.7,2.67,4.39,1,0,0.229,1
29.686600787281826,84.22912517139619,42.58,110.61,210.18,77.7,135.9,4834.1,3,72.7,0.75,17.45,0,0,0.634,1
30.288840877563544,81.3995462771024,55.84,157.19,188.94,20.26,32.1,2745.2,0,40.0,1.5,10.13,0,0,0.947,1
26.67693124924391,87.92708066679859,48.79,143.95,214.34,24.85,68.3,600.4,0,77.0,1.22,3.13,1,0,0.879,0
28.926874815303414,82.31024191195077,35.34,90.13,160.2,22.27,140.4,1258.8,3,44.8,0.25,14.22,0,0,0.642,0
28.526124100277034,84.71575156412122,42.27,101.95,159.63,23.26,338.0,596.2,1,51.8,0.43,4.92,0,0,0.608,0
27.6467975211604,82.36472527820064,40.11,89.59,159.05,12.06,22.6,1779.3,3,39.5,0.31,4.07,1,0,0.889,1
29.890143617655703,83.80381061248478,38.97,82.53,164.68,23.24,344.4,4066.3,1,74.0,0.61,8.53,0,0,0.665,0
27.321045477586413,84.78544388441173,48.67,119.88,211.11,27.28,157.0,1516.1,2,36.3,0.47,1.76,0,0,0.886,1
26.65683330951829,87.6964384653649,47.81,152.04,208.99,0.58,117.3,3220.5,0,25.5,2.03,17.22,0,0,0.66,0
27.326892074600995,87.74472601800164,37.22,101.89,169.9,32.11,335.7,3228.6,0,33.0,0.26,3.8,2,0,0.469,1
27.79621175486982,84.7115790909777,57.74,121.28,203.17,5.27,178.6,739.5,3,48.2,4.56,13.54,3,0,0.203,0
26.997038098619694,85.2144718363812,54.3,108.85,175.02,46.37,176.8,4900.7,2,32.8,3.69,4.31,1,1,0.463,1
26.900527045902024,83.21480090349702,49.72,124.6,135.84,38.96,154.9,2873.9,1,29.1,1.83,7.63,0,0,0.35,0
27.379517832819435,80.15682540384486,49.93,110.74,173.81,14.8,280.5,1914.5,2,52.8,1.93,28.54,2,0,0.648,0
29.23520147959877,81.07406988976109,56.08,125.09,211.77,41.72,109.2,4701.7,3,64.5,1.16,20.06,1,0,0.569,0
28.11902180222102,85.03305429865223,48.4,131.59,212.66,27.9,6.0,1621.4,3,77.5,2.64,3.93,0,0,0.724,1
30.42492099716309,86.6297048717478,41.47,139.74,207.53,40.19,208.0,1970.4,0,81.6,1.3,24.76,0,0,0.724,0
27.62123742013367,84.86242300122949,44.6,101.83,152.87,38.73,74.3,2456.3,2,53.4,0.15,0.95,0,0,0.541,1
26.444894421352632,87.1689303118748,59.07,181.25,191.77,44.47,134.1,3021.7,2,65.7,0.56,5.03,0,1,0.877,1
30.38005170704176,87.55131260750417,51.72,110.55,182.85,32.27,122.1,712.0,2,79.8,4.61,1.34,1,0,0.217,1
29.401939796416585,87.15394833946414,57.69,194.05,212.97,23.04,178.8,4807.4,1,72.5,2.21,2.69,1,0,0.543,1
29.0419238696374,83.92055221099517,43.81,131.82,198.85,8.6,325.2,3473.4,2,28.4,2.39,2.34,3,0,0.816,1
26.621595808744317,83.23791073051626,43.96,131.15,226.71,8.92,265.6,3525.4,2,85.0,5.19,12.88,0,1,0.407,0
27.212365146188784,86.34430931622738,50.52,104.37,115.43,69.09,143.9,2326.5,1,86.9,1.16,2.04,2,0,0.39,0
27.97759482002546,86.29535346858583,72.26,226.47,265.07,30.66,175.4,3840.1,1,89.6,3.05,8.73,0,0,0.726,0
28.083571695854964,81.1467846740176,64.48,135.22,171.06,32.18,300.8,1559.8,1,24.6,0.18,9.38,0,0,0.379,1
29.729645429118513,86.8789204085776,60.01,200.39,248.13,12.11,177.2,510.2,1,78.3,1.23,19.94,0,0,0.857,0
28.91376276538348,86.75339066770123,59.76,198.3,238.3,33.25,321.3,1985.9,1,68.7,0.21,4.08,1,0,0.81,1
29.747142840342427,81.95813777656232,43.26,123.9,168.9,27.86,280.1,4734.6,3,76.1,0.7,1.63,1,0,0.807,0
29.688310371026933,87.70043821670917,52.08,135.29,174.21,27.44,131.8,2039.4,3,63.2,0.37,10.75,0,0,0.91,0
29.351575868036527,86.44577721602596,50.48,161.09,254.58,7.69,177.3,2504.5,2,18.6,2.53,9.99,0,1,0.265,1
27.547396980485026,86.79638234094357,68.82,198.07,201.77,11.49,176.0,3110.7,3,52.7,5.14,7.03,3,0,0.691,1
27.855470404667546,83.51979875502708,60.04,148.03,206.87,12.68,354.9,4577.0,1,88.7,0.13,20.47,0,0,0.988,0
27.24649755561614,80.69368846357095,68.06,176.99,193.38,13.59,296.9,2359.1,3,81.0,1.04,12.77,2,0,0.83,0
27.69383062702413,88.04414088739811,37.71,112.97,207.77,48.48,138.0,663.5,3,80.0,1.37,4.2,2,0,0.605,0
30.002541803401492,82.37840435446923,38.75,89.9,106.88,89.62,78.9,3947.7,0,31.2,2.3,5.33,0,0,0.532,1
26.81955512092157,80.95598385503199,37.84,92.41,173.56,34.29,33.0,3368.7,2,87.9,3.48,11.76,1,0,0.708,1
27.39553061408426,83.93475840129493,34.11,89.0,165.09,38.15,23.0,3612.1,3,73.0,2.08,12.77,0,0,0.332,0
28.96185577518776,86.18478420936903,51.36,105.92,186.94,26.65,294.9,539.8,1,46.8,4.15,1.73,1,0,0.698,1
29.055769719956913,86.46469257595973,50.98,113.95,132.11,60.41,263.9,608.2,3,26.5,0.28,4.92,1,0,0.786,1
30.209667759155895,83.5575287876531,50.45,150.72,205.44,52.06,102.2,4030.8,2,52.5,1.95,11.18,1,0,0.771,1
26.835318861140934,85.2549792763282,60.62,188.99,192.05,9.48,276.8,2418.5,1,79.3,4.85,1.66,0,1,0.585,0
26.794347384634705,84.70439401790419,46.01,142.14,147.58,31.46,296.6,3501.2,2,31.9,0.9,25.37,1,0,0.505,1
29.807190493509253,83.66563263623863,54.99,186.16,223.21,33.76,88.3,2215.5,2,67.5,0.28,24.59,0,1,0.644,1
29.105705278348882,81.83348808548844,61.36,165.12,222.0,36.1,324.7,4199.2,2,76.9,3.86,12.65,0,1,0.471,0
29.81517941733165,81.67367660643909,52.23,170.42,245.66,21.08,22.6,4606.2,1,48.0,1.59,3.39,0,1,0.218,0
26.478256857366798,87.88025903066548,59.21,191.97,251.79,19.83,277.8,3450.8,1,25.6,3.11,0.97,1,0,0.753,1
28.7043174689842,82.67684259735043,63.13,165.5,194.19,30.32,132.1,1054.5,2,41.2,1.51,12.8,0,1,0.67,0
30.35895400170091,86.72899005896748,52.33,149.51,156.5,93.49,132.6,2636.4,3,63.4,0.55,0.49,0,0,0.601,1
28.305949991112662,83.86857906553082,54.69,116.16,124.35,13.11,276.0,4303.5,1,87.5,0.16,6.6,0,0,0.248,1
28.088936398735935,87.28579733497274,55.54,193.48,225.06,11.85,57.8,3797.4,3,60.7,1.36,6.72,1,0,0.265,0
28.794206855934938,85.50228096148254,42.83,97.64,145.62,62.17,271.4,2530.7,2,45.2,1.24,6.73,0,1,0.778,1
26.74058629330789,87.32435968142242,49.99,169.31,229.6,26.02,156.0,1961.2,1,72.6,0.64,1.03,0,1,0.348,0
27.298025049895227,86.8749726317605,37.75,91.14,138.39,16.9,53.4,2216.1,0,6.7,1.49,4.48,0,0,0.945,1
26.69684587463419,83.46616247091761,59.49,149.16,230.96,39.11,202.8,4389.5,1,62.7,3.01,1.08,3,0,0.738,1
30.072744363811665,81.68278785093236,57.24,127.18,210.56,24.45,69.4,2951.1,1,85.4,1.01,22.62,1,0,0.957,0
29.204126288899516,82.59810201886708,46.33,133.19,138.6,42.66,153.9,1545.2,1,60.6,0.78,21.18,1,1,0.78,0
28.170895592015547,87.34740429839192,43.46,125.29,146.34,22.06,338.0,3376.5,0,85.2,2.02,7.28,2,0,0.691,0
29.792705828368387,88.1030178561191,61.15,213.02,234.86,18.59,319.1,2624.4,2,74.3,0.83,3.3,0,1,0.658,1
26.493089042134756,81.61044716784444,55.27,125.45,158.93,53.75,50.7,1337.8,3,79.4,0.38,0.89,0,0,0.294,0
27.2310487823056,81.44433222196768,49.21,134.43,217.0,34.74,75.6,4810.2,3,79.5,3.14,21.47,1,0,0.721,0
29.145825530308784,85.82153068178822,59.45,151.27,243.09,70.08,346.6,537.4,0,92.9,0.6,2.21,0,1,0.796,0
27.015990776819347,83.90242055147317,41.9,135.88,208.43,41.96,232.4,773.2,3,66.0,1.01,7.15,0,0,0.431,1
29.549729355831797,85.6169274620007,47.29,162.98,209.65,17.41,147.2,3800.4,1,63.2,0.65,2.85,3,0,0.609,0
28.857138413287004,82.46489627553443,65.12,221.88,250.19,49.43,291.8,3459.3,1,44.1,1.48,11.03,0,1,0.411,0
26.560308022541147,87.57251811512481,60.25,124.48,161.0,19.43,217.7,2340.5,1,69.1,0.92,10.03,2,0,0.695,1
30.250391519309886,83.12380184106492,49.26,109.89,150.43,31.64,121.7,1652.5,0,95.8,4.61,1.57,1,0,0.887,0
27.65233350094021,81.4616970921928,46.92,116.6,139.34,10.97,75.9,1023.1,1,84.8,13.23,17.1,0,0,0.801,0
29.562178873608516,81.17670448470199,48.8,125.18,178.56,33.49,180.3,3566.3,1,66.5,8.74,22.32,2,0,0.499,1
26.436520117144916,84.9514330026242,55.59,128.17,165.32,20.57,314.3,2342.9,1,65.7,0.98,31.11,0,0,0.985,0
27.027759401524403,80.26808455938887,58.73,193.71,277.79,13.73,244.0,4463.9,1,68.7,0.16,4.85,0,0,0.851,1
26.820638113201962,82.03336564279527,55.34,123.77,166.78,22.65,163.5,1459.1,3,56.1,2.22,7.67,1,0,0.543,0
27.977514210036357,82.50948348666205,76.34,221.6,228.53,21.74,105.8,1604.3,1,39.8,0.99,2.96,0,0,0.345,0
29.8755569593743,85.82608546424821,51.54,164.85,229.88,14.62,61.1,4723.1,2,45.7,4.99,22.21,0,0,0.828,0
29.775786537090347,85.91131612521086,58.97,162.31,209.79,36.26,97.7,763.0,3,62.7,1.06,3.74,1,0,0.978,0
30.117222048863237,83.31652044478069,65.21,141.55,238.43,40.5,253.9,4589.8,2,63.7,2.69,1.63,0,0,0.248,0
27.418143934486643,84.70938166264312,68.17,204.23,282.84,21.17,351.7,853.0,3,89.5,1.37,19.6,0,0,0.71,0
29.23324863001675,85.87850324919786,32.24,66.03,149.8,23.23,341.2,2993.9,2,69.6,0.11,17.01,3,1,0.433,1
26.4190614823209,82.06121048568906,47.51,137.79,157.78,31.98,123.6,4538.4,1,61.0,0.02,8.79,0,0,0.585,0
29.782794600847854,82.03616431741406,63.39,189.59,202.88,9.75,336.9,3208.1,1,53.8,0.66,2.98,1,0,0.814,1
27.19197740518011,81.75430415853266,54.09,119.32,195.69,42.05,291.6,684.2,2,59.3,0.19,9.28,0,0,0.633,0
27.741622346809375,87.18545891717841,36.84,120.23,143.56,53.88,152.9,3275.1,0,52.2,0.4,6.05,0,0,0.375,0
28.014712212316493,85.62170128143127,60.31,199.39,297.99,11.65,221.7,4286.9,1,41.0,2.97,6.03,1,0,0.442,1
29.110691566647517,83.86412474714604,38.8,110.87,124.47,13.99,236.8,3416.4,2,72.0,0.52,9.33,3,0,0.643,1
28.471004882557487,81.6975985090774,52.27,157.04,181.0,52.7,89.6,2821.2,2,58.2,1.0,1.25,0,0,0.53,1
27.025065034257327,86.67133903412304,55.33,154.7,207.12,14.27,85.0,3772.7,1,53.3,0.1,16.6,1,0,0.929,1
30.334957923934994,85.0026278168665,54.75,162.5,176.75,43.49,89.5,3475.2,3,36.3,0.4,3.67,1,1,0.234,1
27.582683200127626,86.29998508253489,52.43,123.2,147.72,14.14,229.8,3844.6,3,33.9,1.86,19.73,0,0,0.992,1
29.92822436521508,86.42718824716749,50.77,118.93,128.15,14.02,12.8,3882.2,2,69.5,3.14,9.89,0,1,0.55,0
28.747155928164208,81.71733219423429,40.59,140.53,194.71,38.74,301.7,1209.5,3,57.7,2.66,15.47,2,0,0.263,1
29.95680744465642,82.9469439625418,65.71,152.26,165.02,18.25,311.9,1831.6,1,77.2,2.24,27.72,2,0,0.72,0
29.71734863370463,84.24302381609952,57.48,140.2,188.66,9.83,116.0,1414.0,3,37.0,3.19,1.66,0,0,0.476,0
30.107573856423272,82.44072831687402,65.57,219.48,315.89,23.25,82.6,3416.6,0,39.2,0.54,16.74,0,0,0.365,0
29.23273314199306,86.39005098897718,47.22,151.14,229.65,5.67,312.6,835.3,1,94.4,1.4,0.08,1,0,0.671,0
26.87132630387472,86.78794707638546,47.61,137.69,187.44,28.72,315.4,3991.3,1,90.3,0.77,27.38,0,1,0.868,1
29.180754249612214,80.2858810982998,53.7,151.08,226.37,41.01,52.9,3939.0,3,68.5,3.26,0.01,0,0,0.978,1
29.04826491224759,83.95356593246706,50.18,145.91,240.2,19.48,147.7,1063.7,2,40.8,1.95,6.14,2,1,0.21,0
28.66793291182477,81.55872789812571,53.77,136.82,223.59,25.1,191.0,3924.1,1,87.2,0.23,11.92,1,0,0.261,0
28.68121797044606,80.8136155367872,44.41,141.93,170.8,14.79,316.1,4548.5,2,65.0,2.68,17.82,0,0,0.464,0
29.926179018177947,84.23208182493761,56.71,157.69,169.06,12.13,282.0,659.3,1,50.0,3.85,0.42,1,0,0.766,1
28.602877135794234,86.36642899719155,46.15,104.95,116.22,29.19,247.5,1332.4,0,77.6,0.75,1.21,0,0,0.522,1
27.64671818137167,85.08383805044852,44.61,123.61,204.04,18.71,203.8,2933.2,3,72.4,1.9,0.55,3,0,0.952,1
26.77581379321657,83.937532535001,78.13,194.37,272.65,25.22,309.8,1845.5,3,60.3,0.04,21.68,0,0,0.69,1
28.018317190898006,82.33308924242706,61.78,148.14,234.73,10.82,60.5,4420.6,3,41.0,0.62,13.93,1,1,0.446,1
28.343229636744077,85.22195054954905,45.7,154.37,218.2,49.35,201.0,2380.8,2,55.3,4.67,11.35,0,0,0.28,0
29.806987550442674,83.82300221673265,55.13,154.12,231.29,55.18,163.8,4454.0,3,46.2,1.3,0.9,1,0,0.595,1
27.768811379000173,80.20160005724102,58.96,138.64,187.36,16.79,214.4,1140.5,1,46.4,0.13,1.49,2,0,0.219,0
28.179019842872595,82.26643253728174,43.71,113.1,206.75,10.13,83.5,4846.5,3,60.7,3.48,0.29,0,1,0.316,1
30.19748160068281,84.83787572015092,61.46,170.55,199.21,11.38,19.1,2594.4,2,74.9,7.42,1.04,1,0,0.535,1
29.696528769395538,86.95276807848379,55.98,146.74,167.41,15.59,229.6,615.9,2,55.6,1.38,7.55,0,1,0.64,0
30.07889178917459,82.7687456148156,60.24,166.69,227.96,29.9,294.5,564.0,1,35.3,7.93,4.87,1,0,0.694,0
27.538042479099158,87.92575712422482,60.04,151.17,216.22,51.48,136.6,4728.2,2,93.5,1.6,11.25,0,0,0.612,0
27.378231612334456,85.96778841716542,39.19,99.9,135.56,17.17,185.3,2509.5,0,87.6,0.55,1.21,0,0,0.404,0
27.991372255507493,82.78823328844514,65.64,192.0,264.08,22.53,177.0,2971.8,0,78.4,1.07,23.08,2,0,0.207,1
30.43038313764196,87.91830159946777,70.72,168.73,204.98,28.41,257.0,4273.9,1,45.2,6.69,2.35,0,0,0.272,0
29.556641905699237,81.4061163939639,39.9,116.97,208.49,26.53,208.1,3962.6,3,53.2,2.09,48.91,1,0,0.656,0
28.928288876109466,83.9179397041995,65.17,137.33,170.13,43.09,128.6,1835.2,2,47.1,3.45,2.34,2,0,0.861,1
27.037129668093794,80.54982258152073,56.79,125.89,205.04,12.26,0.5,2872.1,3,72.8,1.47,12.2,0,0,0.865,0
27.206294285077494,83.77365231869356,46.0,100.16,139.84,29.44,80.3,2922.0,3,61.7,0.03,28.66,0,1,0.742,1
28.40728896518507,85.85370178948381,45.68,151.63,242.72,25.12,273.4,3029.9,0,63.0,2.17,1.05,2,0,0.454,0
28.803842008351364,88.07792866923751,60.26,176.76,214.65,8.66,216.8,948.0,2,55.0,0.13,2.67,0,0,0.564,0
27.914960866391812,85.12582758621146,51.58,177.23,200.22,18.21,358.1,1053.3,3,74.3,5.97,0.32,1,0,0.94,0
30.209335536276328,80.08752955165741,56.38,128.32,165.89,33.39,90.8,1136.9,1,59.4,4.48,2.31,0,0,0.62,0
26.71999055838344,84.75821935647106,55.06,130.1,206.66,42.2,318.2,2906.7,1,45.9,1.55,4.38,1,0,0.269,1
30.245683711323004,80.1935229974966,60.64,138.47,161.99,50.81,146.9,4241.3,2,72.3,4.71,2.46,0,1,0.406,1
27.717110132800716,83.40448166864589,50.94,157.83,186.84,26.9,138.4,4954.3,1,43.8,0.57,13.46,0,0,0.788,1
26.516019100906934,84.61694532524535,57.04,139.94,158.79,14.67,259.5,1599.4,2,46.2,9.28,35.1,2,0,0.21,0
28.934082448031575,82.26653318402558,44.7,114.14,190.61,31.61,299.9,3037.2,3,24.7,0.18,5.4,1,0,0.763,1
30.351530524770567,86.47292051256068,63.07,211.68,294.42,40.25,21.9,4612.8,0,57.5,1.94,11.12,0,0,0.467,0
26.886385375640025,80.57859420722716,54.02,130.01,173.49,13.5,28.1,2730.5,1,82.0,0.76,3.52,1,0,0.97,0
27.98092149900221,86.8537706518166,45.04,154.75,178.67,16.47,103.4,1084.8,2,79.2,1.4,5.4,1,0,0.454,1
29.069396196278184,84.34159326299655,49.72,162.98,184.28,41.7,236.3,3429.9,1,71.1,0.12,8.56,3,0,0.254,0
30.050053022234543,87.20490768760048,62.61,153.48,172.52,10.3,343.3,4516.1,3,29.1,1.05,6.67,0,1,0.255,0
26.833129104572503,83.76834173257338,52.75,130.57,162.9,27.5,293.6,2590.4,2,50.7,2.04,15.15,1,0,0.475,0
27.688749339913667,84.77820329590696,54.17,123.8,162.32,67.36,304.6,3101.6,2,30.1,0.86,6.71,0,0,0.27,1
29.788433925556532,81.90961204478705,58.16,118.02,204.79,14.38,120.0,4519.4,0,43.0,1.9,28.7,2,0,0.444,0
29.28255952726682,84.64706194807452,47.91,97.28,112.99,26.09,335.8,1504.9,1,26.7,11.53,3.31,0,0,0.4,0
26.619071001189262,83.6119078802845,48.34,165.1,227.02,32.44,85.2,4894.6,3,23.6,0.8,12.14,1,1,0.749,1
30.142071360882426,85.74723136994554,46.32,150.0,217.74,17.39,188.2,4814.8,3,63.0,0.04,7.64,1,0,0.867,0
30.294617026875397,82.16298493924513,61.66,147.01,221.66,52.65,57.1,4124.4,3,40.0,0.8,9.0,2,0,0.595,0
28.282337553680332,85.02274204799603,57.28,197.47,230.14,51.92,130.9,3125.2,0,39.3,1.73,8.8,0,0,0.507,0
28.08903027180635,84.96835119639685,59.12,120.85,219.78,22.58,135.5,2637.8,2,82.0,0.12,10.99,1,0,0.581,1
26.50597910425981,86.03691837759986,61.79,141.86,176.92,28.13,231.2,4784.2,1,84.4,0.29,0.21,1,0,0.267,1
29.49176108419325,81.34002266272272,36.26,86.43,124.18,4.57,273.0,4864.1,0,75.7,12.62,0.48,0,0,0.988,0
29.03688082880065,86.96625003321768,57.03,163.15,164.05,60.31,17.1,4267.6,1,96.0,1.37,2.38,0,1,0.663,1
30.312544072188757,82.88677762021936,57.11,121.4,196.6,14.28,41.7,3718.6,3,59.3,1.0,6.31,1,0,0.526,1
30.35496895378075,80.75626626116197,39.44,109.01,145.13,53.02,316.1,2697.1,1,26.3,4.03,1.97,1,0,0.254,0
27.037711650734618,83.44087998657402,60.57,191.97,266.09,3.77,266.9,790.2,0,67.9,1.59,3.53,0,0,0.311,1
28.92951378730164,83.02876167310872,47.04,138.7,150.43,58.95,50.7,1459.9,1,38.6,2.33,6.37,3,0,0.755,1
29.431895653106462,81.78253556424994,64.95,141.61,225.19,46.67,342.7,3426.1,1,62.8,1.19,2.49,0,0,0.927,1
26.98461686170862,84.14955775563826,20.92,61.25,96.63,16.46,222.8,3029.4,3,83.0,7.9,7.86,0,0,0.942,1
29.418938427878047,86.59497617576837,62.96,160.63,185.59,13.87,93.6,1973.3,0,57.7,4.82,19.2,2,0,0.739,0
28.127430224684378,86.86258938787512,63.11,152.53,213.12,19.8,13.2,2903.9,1,44.9,0.49,4.27,0,0,0.803,0
28.731755922573573,81.80339950429752,50.25,158.97,174.03,36.22,265.6,1506.1,3,46.8,0.2,9.31,0,0,0.948,0
26.616452590531466,82.20813402491585,46.77,118.95,207.05,30.57,245.0,2015.2,3,32.9,0.73,7.98,1,0,0.288,0
28.971340708118902,81.08947286908722,51.34,139.2,226.4,11.32,355.7,1110.2,1,45.5,0.37,0.09,0,0,0.4,1
28.52047584784761,87.02276001763174,35.85,105.01,136.85,7.76,257.6,1085.8,3,62.5,4.35,23.46,0,0,0.98,0
29.217579309619808,84.46147761368256,56.84,146.18,218.76,40.81,351.4,4489.1,3,43.0,2.2,0.75,1,0,0.333,1
27.755528152928353,86.25060511215428,38.72,114.97,143.12,40.1,82.2,3030.4,1,65.1,1.03,18.81,1,0,0.736,0
27.903171810507168,83.92034216004421,65.3,196.54,246.81,17.92,66.2,4037.7,1,77.4,1.05,0.58,0,0,0.35,1
26.425409805947087,82.04132992687322,52.4,171.47,217.79,23.59,350.7,869.9,1,71.0,1.94,9.72,1,0,0.604,1
27.456632710502916,84.8789988128151,51.48,103.65,168.34,70.07,230.9,3038.7,0,49.9,0.16,20.54,0,0,0.901,1
28.709242504812405,85.44044299742195,50.49,125.04,177.65,16.49,96.6,2541.0,2,71.3,1.36,1.34,0,0,0.936,0
27.986999437882208,86.600783058967,64.24,190.36,190.79,26.55,180.0,3428.1,2,89.4,0.78,25.15,1,0,0.604,0
28.61430627510834,84.69834172784606,50.34,119.73,135.46,29.52,244.4,4088.9,1,57.0,0.88,32.05,0,1,0.722,0
26.37995392567307,80.07040301712195,42.8,121.12,138.72,9.55,287.7,4177.9,0,71.2,0.92,4.16,1,0,0.506,0
27.609066427126606,85.9383361430437,42.25,126.68,129.78,15.67,7.5,2230.4,1,33.1,3.62,10.27,1,0,0.344,0
27.0591653702736,86.66271893916526,37.78,113.73,122.47,47.11,8.5,2513.7,0,38.0,4.41,1.54,2,0,0.513,0
27.720018293805733,80.40268575503619,60.51,145.58,209.54,74.69,309.8,1571.9,1,78.9,3.35,20.62,1,0,0.752,1
30.00089969643934,80.12356875246999,64.28,220.46,257.79,58.13,42.7,3374.9,0,8.3,2.67,12.45,0,0,0.325,1
28.118053428383153,86.76006115371788,35.96,85.3,164.76,40.74,59.0,1842.2,3,53.0,1.85,44.04,0,0,0.496,0
28.588277781425347,81.45419877636868,53.36,145.65,189.73,14.74,66.7,4357.6,0,51.6,0.44,2.07,1,1,0.918,1
27.747477530206766,87.7105474663951,29.23,91.12,123.4,25.08,88.8,1863.3,1,91.3,1.27,0.02,0,0,0.314,0
30.031781096244064,85.73350909029804,65.9,161.56,257.16,50.89,15.6,708.5,1,39.8,1.66,3.29,2,0,0.36,1
30.205518003590136,81.39869720493536,57.56,200.56,207.45,52.44,133.2,593.6,1,54.8,2.97,3.58,2,0,0.865,1
28.329900530382837,84.3144027273064,53.22,163.09,205.08,33.61,338.0,2163.5,3,59.5,0.09,50.21,1,0,0.426,0
29.40380336353525,86.92415481114858,42.23,136.65,185.74,9.58,233.2,1851.2,2,79.9,3.89,4.76,1,0,0.709,0
26.875970752099295,84.32043844149916,66.59,152.19,169.24,54.23,33.1,1300.7,1,48.3,2.19,0.54,2,0,0.856,0
30.32496203237299,84.10157959816443,59.09,168.71,243.69,55.58,96.9,2857.3,2,81.4,0.83,9.69,2,0,0.77,0
27.423934911592138,82.04993773818705,45.94,97.09,164.54,17.93,48.7,4434.3,1,84.5,5.43,0.54,1,1,0.848,0
26.671825290200523,85.4479386547881,49.81,143.2,198.28,25.39,314.1,2272.1,1,57.9,0.36,58.64,1,0,0.201,0
26.773217571020208,83.15217970092282,50.17,172.0,210.9,21.76,243.0,4800.3,3,53.2,0.61,4.34,0,0,0.822,0
27.578657750949688,86.63050881619405,54.05,144.35,202.23,43.71,125.6,1793.8,1,59.1,2.11,2.25,0,0,0.624,0
29.53286866283146,84.71742867753767,48.61,162.93,261.44,37.57,94.3,4288.2,1,44.1,3.36,25.92,0,1,0.286,0
27.288227602989647,87.17691743396617,54.78,167.37,259.28,55.86,179.9,3019.0,3,38.0,0.97,8.98,0,0,0.309,1
27.472142751235143,83.52120935824037,53.47,138.96,180.4,38.44,22.8,1777.9,2,13.4,2.67,1.19,0,0,0.953,0
29.045601059689634,82.69888617330145,43.04,110.94,198.59,55.27,328.0,3048.2,1,87.4,0.39,4.44,0,0,0.47,0
28.411109748571157,84.87515261471592,41.55,140.32,165.79,29.81,174.4,990.9,1,79.7,1.37,8.3,2,0,0.485,0
27.11804999358604,83.29446313726763,70.45,221.29,254.12,10.75,293.7,3179.3,2,69.8,0.57,1.13,1,0,0.257,0
29.83808988758556,87.13457322960726,45.83,119.7,137.15,62.06,204.3,687.5,3,32.0,6.45,11.32,0,0,0.464,1
26.441307015459813,82.13596616635886,62.97,201.74,230.71,38.81,346.4,3496.0,1,71.1,3.26,5.51,0,0,0.929,0
27.38388239615122,84.3248293654493,68.26,152.12,214.56,21.84,287.7,3720.2,1,76.2,0.67,2.84,1,1,0.382,0
30.076293458388932,87.73745599813068,60.4,165.52,234.43,36.07,297.4,1081.1,2,82.2,0.72,7.96,2,0,0.392,0
26.89914427009233,86.04914654511208,49.25,143.15,215.43,14.6,225.9,3997.1,0,70.5,0.06,1.13,0,0,0.874,0
26.889069231092346,80.28106589465301,49.68,104.9,142.56,35.01,1.4,3405.8,1,48.8,0.14,14.08,0,1,0.594,0
29.057997453327154,81.97599230584298,47.7,96.05,182.82,26.88,353.4,4818.0,1,78.3,0.15,12.41,1,0,0.348,0
30.086344667157093,80.34538776973618,29.59,62.87,80.95,16.58,16.4,841.3,1,68.2,0.33,40.11,1,0,0.723,1
27.674971666614198,84.06119164264643,47.9,151.01,240.87,7.55,16.4,3615.5,0,52.1,2.31,23.76,0,1,0.322,1
28.227900087734596,82.47809199671643,50.53,111.85,139.66,47.05,116.4,855.0,0,50.7,0.33,5.21,1,1,0.571,1
27.726973008014035,82.24174702827717,58.96,155.79,229.26,16.39,65.1,4403.3,1,88.5,0.32,2.07,0,0,0.304,0
29.182395903922718,85.44706890427229,48.25,150.45,237.18,18.53,106.9,3166.5,3,68.0,1.0,0.67,0,0,0.654,0
27.951229597701634,86.60798532344457,57.17,125.46,183.2,32.09,39.5,4762.2,1,57.4,1.9,3.05,1,0,0.5,0
30.3979916839704,87.1275202134238,61.86,146.77,164.43,9.59,221.0,1752.3,1,48.0,5.53,10.62,0,1,0.436,0
29.891427786842975,85.83482652247604,46.12,122.31,162.45,11.76,212.4,1871.8,1,51.9,0.22,21.71,1,0,0.981,1
