latitude,longitude,hour_of_day,day_of_week,month,road_type,road_condition,visibility_m,traffic_volume,speed_limit_kmh,road_width_m,intersection_type,street_lighting,weather_condition,slope_pct,prev_accidents_1km,dist_to_hospital_km,accident_occurred
29.781625329169767,84.08043594295377,10,3,3,3,3,3806,53,40,7.6,2,1,2,4.01,0,15.75,0
26.666153787625397,81.27046322319593,12,1,11,0,2,3644,69,30,5.5,1,0,1,10.29,2,3.25,1
30.054531141438346,86.97509981507567,20,4,8,0,2,432,65,60,4.5,1,1,3,0.6,4,7.37,1
30.13574343342277,84.81503986259497,11,2,12,2,0,2090,165,40,4.7,0,2,1,3.4,0,2.36,0
28.623069837276184,81.22219853231061,23,2,12,1,2,9302,512,40,6.9,2,1,0,16.43,2,10.0,0
28.53173540958918,80.33085022918475,19,4,6,1,0,4682,266,40,4.1,0,1,0,0.68,0,1.05,0
30.077659830454515,85.90979605072503,22,2,9,1,3,181,355,50,9.7,2,1,0,3.71,1,1.44,1
29.70296341683759,83.9431344799891,4,0,5,1,0,2402,170,50,9.4,0,3,0,9.37,4,15.07,0
28.264760840463442,87.52803881354471,9,2,11,0,3,5237,373,40,7.4,2,1,0,1.41,2,13.42,1
27.363222740272178,84.28907831926908,1,1,1,3,3,9244,110,50,6.7,2,3,0,4.78,2,8.4,1
30.169782794981206,82.64246633965806,13,1,7,2,2,460,343,30,6.8,0,1,0,1.91,0,7.13,1
29.028722181500317,81.85185966771205,1,2,7,2,1,1046,272,80,9.5,0,3,2,3.79,2,35.64,1
27.547449106218707,87.69174227260102,21,2,7,3,3,2628,555,80,6.7,1,1,0,5.99,2,28.33,1
29.628466523955083,81.49570904644246,12,6,7,0,1,3793,193,80,9.6,0,3,2,2.5,2,5.12,0
28.126702279863885,82.33308872135625,20,1,5,2,2,9811,60,50,5.7,2,3,0,3.63,0,6.12,1
28.839329432303856,81.57566779214362,23,0,11,1,1,9285,201,50,8.0,2,0,0,1.12,0,18.38,1
27.995017418282067,87.66272591248146,20,5,10,1,2,932,161,50,3.7,0,2,0,0.99,2,0.74,0
26.691074717103316,86.60642787295546,9,1,6,2,2,6146,952,80,6.7,2,0,0,2.09,0,15.6,0
29.858470040753044,82.5607707702161,13,5,5,0,2,3334,150,60,7.0,1,0,2,4.77,1,25.33,0
29.29769868962059,80.71724157067771,21,1,2,1,0,8686,242,60,4.6,1,0,0,0.62,1,32.1,0
29.807542370742716,85.38004515919884,13,3,9,3,1,3806,106,40,9.3,0,2,0,5.68,2,21.88,0
28.316108280784654,83.04306072981944,5,4,7,1,2,4077,256,60,4.9,0,2,2,1.81,1,5.52,1
29.523089618816474,85.00555679411985,20,6,8,0,2,3960,91,80,4.1,0,2,0,1.58,1,14.73,1
27.97155172752336,83.5589163804218,6,6,7,1,1,846,294,50,9.6,1,2,0,9.0,2,11.32,0
29.718949126787972,80.6735366903667,7,5,11,1,2,4913,503,50,3.7,1,1,1,8.28,0,34.42,1
29.55785393549899,83.53613318421762,9,1,9,3,3,6241,254,60,8.4,2,1,0,18.31,1,4.53,1
27.05690553893481,87.20580355981406,22,3,3,0,1,7976,288,50,9.1,0,1,0,0.32,0,37.54,1
29.388356250403252,84.89706730631517,5,2,10,2,2,9276,29,60,5.7,0,3,0,3.64,2,16.61,1
27.05344807198109,85.0875886342389,5,2,5,1,1,2366,80,40,4.7,1,2,2,9.25,1,23.93,0
26.635311538897227,84.21415254943624,21,5,12,0,2,8356,236,30,9.6,3,1,0,8.3,2,4.58,1
30.444545600407164,82.45355185006407,8,4,9,0,2,4294,126,80,7.0,0,1,1,3.67,0,2.65,0
27.097732303665577,85.33354453053285,0,4,3,1,1,3332,110,40,6.7,0,1,0,6.27,0,2.6,0
29.173120017456945,86.23884246095841,18,5,5,1,1,8940,422,50,4.3,1,0,2,7.7,1,24.29,1
29.474309818826463,82.46240162320619,12,0,4,0,1,1806,94,30,5.0,0,0,3,6.15,3,17.93,0
26.499293666395666,81.54979853962936,20,1,8,3,2,1471,68,80,10.0,2,2,0,1.17,3,18.35,1
27.15807289051683,87.05919414641268,23,5,1,2,2,1813,351,50,5.1,2,0,0,6.99,5,2.51,1
30.147794369914635,81.37895088540859,17,0,3,2,1,4240,57,30,9.1,0,1,0,3.01,1,1.61,1
28.013404025618403,81.20013622018928,11,2,8,0,2,5991,36,30,5.8,2,1,2,5.47,3,9.72,1
27.31130649373642,83.29431774340911,23,0,4,2,2,5301,1179,60,5.8,0,3,3,4.25,2,26.71,1
26.36931043756333,82.16275352320851,4,3,12,2,0,7074,801,40,8.2,0,2,0,3.35,3,29.34,0
27.842071435217335,85.28772106429818,23,6,4,3,3,2617,130,80,7.1,0,0,2,4.53,0,1.34,1
26.460477431028465,80.74143357012082,6,1,9,3,3,1630,297,60,9.8,0,2,0,6.82,2,112.89,1
30.31613542305221,85.55570105198262,19,1,7,2,2,406,461,50,5.8,0,3,2,3.97,3,0.25,1
26.37408636182,81.05952559071837,22,0,6,3,2,4531,73,100,8.7,0,0,0,5.84,1,9.31,1
30.208730452190437,85.91163940163185,21,6,1,2,0,1787,13,50,3.6,0,2,1,4.71,1,0.54,0
26.98499478782824,80.83736871395168,2,5,3,3,3,9393,38,50,9.6,0,1,2,16.36,3,40.07,1
29.16481640190617,86.64149198727252,13,5,4,3,1,8886,16,80,3.5,2,2,2,5.01,1,5.59,1
30.311502978311324,85.74203870141872,17,4,1,1,3,6835,126,80,8.7,2,3,2,4.69,3,6.7,1
28.382461714849768,82.33178601733225,18,6,9,3,2,4771,48,80,9.0,0,1,0,1.06,0,12.54,1
30.162983161019795,87.89772676193198,14,2,11,0,3,1696,195,40,9.6,1,3,2,8.34,1,0.93,0
28.024758964835264,80.28510049540856,2,0,5,3,3,1084,394,40,7.0,1,0,2,4.81,2,5.94,0
26.781359635538397,81.86945971727029,21,5,11,0,2,6130,55,40,5.1,0,1,0,2.73,3,19.9,0
28.37055792883571,83.13823778469776,19,5,4,1,2,6272,50,50,4.3,2,0,2,3.84,1,13.55,1
28.30845476828951,80.57561133391731,23,4,4,2,2,8021,307,30,9.0,0,0,2,7.06,5,8.83,0
29.09502956829409,80.46583655003592,1,2,10,3,1,8353,74,60,6.1,0,1,0,3.4,1,9.95,0
29.35628278778025,83.31605230054026,5,0,10,2,0,7071,90,80,4.9,3,2,0,3.89,1,0.35,0
29.079048566690627,83.72899396132762,5,6,6,2,1,5950,168,50,6.1,3,0,2,2.49,2,11.53,1
26.551740993757193,87.67406246930874,6,2,2,0,1,1005,112,60,6.5,2,2,2,1.26,1,4.08,1
30.227404462180612,87.43947380607942,21,4,12,3,2,5552,267,40,5.5,2,1,0,9.93,2,7.85,0
29.401441654497255,81.61791855487809,5,1,6,2,2,6612,189,80,6.8,2,2,3,9.35,1,1.36,1
26.472882120217793,87.06495365641909,5,6,10,2,1,6769,154,50,9.0,1,2,1,5.49,0,6.86,1
28.61223076800188,87.79303779191633,15,2,3,2,2,5816,21,40,8.4,3,2,2,5.86,2,11.74,0
28.69215527897397,82.55763885616635,15,0,3,2,2,3957,48,60,3.7,0,2,1,1.21,2,21.34,1
30.40696947699006,87.05699413154348,6,0,3,2,1,1593,96,30,8.2,0,3,0,5.59,0,3.96,0
28.432996494651167,84.46463114832686,3,6,1,1,0,3321,245,30,4.3,0,1,0,2.07,1,21.68,1
27.193627521870084,86.48135715954655,22,2,12,1,3,4253,59,50,5.8,3,1,3,0.65,1,7.35,0
30.280574113580197,82.17529292815172,19,5,6,0,2,7138,415,30,9.3,0,2,0,0.54,0,25.06,0
28.60624520565135,85.16042905865817,19,1,10,0,2,4332,207,60,4.0,0,3,0,17.94,2,1.82,0
28.66587355273068,82.26079380907004,18,4,11,2,2,3294,356,50,7.0,0,0,0,3.3,0,24.16,0
29.798948575744422,84.00596899731177,0,5,3,2,1,3686,23,100,5.7,1,3,3,7.8,0,3.95,1
27.020538124189617,86.981924317773,17,6,8,1,2,6554,875,50,6.4,0,0,2,1.83,2,9.83,1
29.751307080537646,86.70543834554401,11,0,8,2,2,2070,1356,30,8.5,0,1,0,9.59,1,30.19,1
27.58658286306253,84.43238364972431,18,0,3,2,2,2455,95,100,9.8,1,0,2,4.21,0,3.13,0
27.36377505752863,82.05861354681694,3,1,11,0,3,8017,159,50,5.3,1,1,3,6.31,0,26.27,1
27.787149739529433,83.33199217535036,1,2,2,3,0,811,167,50,6.1,0,3,0,1.0,1,11.52,1
29.695182135686494,88.12717881556978,20,2,12,1,2,6579,171,50,5.0,0,2,0,8.44,2,6.2,0
28.77502461223991,85.31109827837506,3,1,10,1,1,7549,86,50,5.2,2,3,2,10.22,5,15.53,0
27.889779753359864,83.05170281609361,1,0,2,2,2,7348,109,50,4.2,2,2,2,8.33,2,52.58,1
26.67169870934926,86.50834264281505,0,1,3,2,1,6054,87,50,9.6,3,2,2,8.94,0,1.15,1
28.103406956967532,83.1534210843427,1,2,8,3,2,9958,23,40,9.1,0,3,0,5.72,2,10.21,1
29.996288727769684,81.72462394342354,7,6,8,1,2,1358,79,30,5.2,0,0,2,12.05,2,4.5,0
29.975385795694713,81.57184712758362,11,0,6,1,3,8896,45,50,8.8,2,1,0,2.71,1,2.53,0
27.97456689699292,82.98894140823664,20,6,11,3,2,8740,159,80,6.1,0,1,0,0.79,1,3.68,0
27.56932125206015,84.05832696463985,9,6,7,1,1,968,80,30,4.1,0,2,0,4.26,3,9.44,1
28.28583992967105,85.99674982800613,18,6,7,0,1,6220,121,60,6.5,1,3,2,8.47,1,6.63,1
26.72939407103006,87.61569372939138,6,4,7,3,2,3884,552,40,8.4,1,3,0,6.29,1,6.08,1
28.307184530696425,83.77784954078908,22,2,10,1,1,6553,266,60,6.8,1,2,2,3.48,2,22.64,1
29.216744318801126,87.02583614421104,13,1,10,0,3,8073,205,80,5.5,2,3,0,1.85,2,6.49,0
29.370910113756597,84.49970052246732,13,6,6,1,2,3740,111,50,8.9,1,0,0,5.04,2,28.14,1
26.669307963366695,87.32873527621723,13,2,6,0,0,5486,401,50,7.4,1,2,1,1.26,3,0.35,0
28.893562752550203,81.87528559668004,2,5,7,3,2,3174,303,60,6.6,0,3,1,3.86,1,9.37,0
27.217826524683055,87.42958668569784,19,6,3,0,2,3085,201,60,8.9,2,3,0,5.79,4,11.02,1
29.72593817347021,87.1405275363568,3,6,3,1,2,8758,256,50,5.1,0,1,2,6.62,1,13.52,0
29.413894276196118,84.80266982041073,13,4,12,0,1,3360,78,30,4.8,1,3,0,7.34,0,15.12,0
29.51456804701208,80.74775167294212,2,3,5,3,0,5423,365,80,7.4,2,3,0,5.11,1,4.15,1
28.534875349412733,86.92788191179243,23,1,6,2,0,9056,131,30,4.4,1,0,0,8.97,3,3.8,0
26.99580829503698,81.54248374504127,1,2,6,2,2,6223,274,50,4.4,0,2,2,0.95,1,21.26,1
29.251595349757437,83.11539966737391,12,0,10,2,3,9827,914,50,6.5,0,1,0,6.0,1,10.08,0
26.862534677959108,87.73256863519475,10,1,12,1,2,9674,157,80,8.0,0,1,0,13.42,3,2.77,0
30.35603296660126,83.82079649648635,17,5,6,1,2,9558,272,60,3.7,2,2,0,2.52,1,2.42,0
27.86981010230966,83.34328349603246,16,6,10,0,2,1679,267,30,4.5,2,1,3,1.62,1,21.48,1
29.34560890125987,87.12527688031197,2,0,7,3,1,3385,73,40,8.0,2,1,1,5.57,2,9.33,0
29.12514536094988,86.15051185642113,18,2,11,2,1,6530,52,30,4.3,0,3,3,4.09,2,73.75,0
29.66388172721076,81.33117922537862,17,6,3,0,0,1764,170,50,8.1,3,1,2,3.88,0,43.46,0
27.462639914173483,86.60146011619214,12,5,6,0,0,9309,54,80,7.0,2,3,2,5.05,2,42.65,0
29.876006123360707,86.47975177299944,21,5,6,0,2,2941,164,50,4.9,3,2,0,1.16,4,7.92,0
28.811793096491883,87.56179501107539,20,4,5,0,1,5165,112,60,5.3,1,0,0,5.51,2,40.35,1
30.390606220082127,85.41497984226693,9,2,10,0,0,7138,145,30,6.7,2,3,0,2.17,1,17.87,1
29.32039791129125,84.3522634674505,21,5,5,0,2,2695,559,60,7.0,0,0,0,5.12,3,6.72,1
29.406293476564215,87.41604872820592,23,3,7,3,0,1218,239,50,9.6,0,3,0,18.85,1,9.72,1
27.24418316942358,87.06098841987775,6,4,10,1,2,8719,52,60,8.5,0,1,0,12.37,3,6.67,0
28.31028799530022,87.10237896072499,13,0,11,2,2,6760,216,60,3.5,2,3,0,6.48,3,22.21,0
29.725851600058267,84.87173028055837,8,1,6,2,1,4942,595,60,7.8,2,3,0,4.28,4,15.43,0
29.44401129002866,82.01510392556574,5,1,7,1,2,3515,184,60,5.2,0,0,0,8.77,0,18.61,1
29.24308296527569,88.05597640048863,7,3,12,2,1,5384,106,60,4.8,1,1,2,3.99,1,7.63,0
26.868376098217986,86.35486999627014,5,3,6,3,0,2082,492,60,6.3,0,0,0,5.73,1,0.18,1
27.887621495834356,87.94265465170207,14,6,10,2,1,7601,51,50,6.0,0,2,0,7.41,3,4.24,0
30.2514038963758,80.68149110579478,8,4,4,3,3,6108,213,80,7.5,3,1,0,0.33,1,13.28,0
27.9191539394034,82.07776713998524,6,3,12,2,3,3842,325,40,6.4,2,3,0,15.99,1,1.03,1
28.557378077063714,84.38802574229511,10,1,5,2,2,1836,265,60,7.6,2,0,0,7.7,0,24.03,1
29.590909800713636,81.06173778944842,12,2,3,2,2,5454,554,80,7.7,0,1,0,4.82,1,23.01,0
29.760131632612666,87.19125608120508,4,5,3,2,3,7780,836,50,8.8,1,2,2,9.89,2,14.41,0
26.36324140006903,81.97867464563308,0,2,2,2,2,4516,264,80,8.4,2,3,0,7.06,2,5.08,0
28.328103950036155,86.08914865909776,13,4,5,3,2,4489,76,40,8.8,0,3,2,7.08,2,3.24,1
29.753593465767057,80.99991631217983,21,5,6,2,1,8896,86,40,7.7,1,3,0,1.12,2,2.56,1
29.18325229236846,83.0088948571984,20,0,5,3,1,1815,328,80,4.1,3,1,0,8.76,3,11.57,0
28.056754012937006,85.13413080760122,3,4,12,0,1,4075,316,40,6.9,0,2,2,8.96,0,22.38,1
28.35282377103737,80.47803571030308,22,2,11,2,2,382,92,80,7.8,0,1,0,3.52,0,4.43,1
29.641109315084115,87.36049199857429,21,2,7,0,0,7787,1454,50,4.6,1,3,2,19.36,1,10.99,0
30.373362027899283,82.32302192191722,8,5,8,3,0,2637,1632,100,9.6,1,1,0,10.75,1,11.91,1
26.730119821704754,81.52124290493389,21,2,1,1,1,5326,123,40,6.4,1,1,0,14.39,2,19.97,1
28.122367359204645,83.60096845607832,17,0,10,1,2,2222,100,50,8.1,0,2,0,5.99,1,2.81,0
28.867290407957572,82.5911381543497,11,4,9,2,1,857,126,40,6.7,1,0,1,2.53,3,7.41,1
30.418705812488508,83.77913990402078,22,6,2,3,3,4271,60,100,4.1,2,2,3,5.98,0,2.41,1
28.905802853493633,83.90183492665057,8,1,1,1,2,5745,277,30,7.2,0,0,2,2.07,1,3.18,1
26.98779586337238,84.55021869542641,15,1,2,2,1,3556,105,50,6.9,0,1,0,7.32,1,18.24,0
29.107545945779,84.25919482605032,23,0,1,1,0,124,94,40,7.3,0,1,0,2.87,0,12.38,0
29.93653602571778,88.15243328411086,5,1,9,2,0,6330,350,60,5.7,2,1,2,4.14,0,4.0,1
30.201973249023517,84.3633131582087,11,6,2,0,3,5761,311,50,8.4,0,2,0,4.26,2,32.96,0
27.523366087225835,83.27476684583664,1,4,2,0,3,8129,117,30,8.5,2,1,2,4.1,2,11.78,1
26.91189504910894,81.50546928988788,22,6,8,0,0,5408,10,40,8.8,0,2,1,5.03,2,12.15,1
30.430476335666054,81.78019193864083,1,0,6,1,3,9034,273,50,5.3,2,3,2,3.9,2,0.46,0
29.617642091910685,88.07214785645527,23,4,2,2,1,4033,47,80,5.9,2,0,0,10.05,1,15.71,1
27.18507477484764,84.50466849581265,18,2,12,3,2,1073,137,40,6.5,2,3,2,0.03,1,13.45,0
30.14527228741678,87.21095763903148,2,5,9,2,3,8985,47,60,6.5,1,2,0,10.78,2,18.26,0
29.54451981526668,84.95707505856677,12,0,2,2,2,384,65,40,10.0,3,1,0,5.16,2,3.69,1
27.158939456776704,87.92332025982458,12,4,6,3,0,3325,690,30,4.6,0,3,0,1.8,1,9.19,0
29.953878290187504,86.6324122883472,21,6,1,2,2,1511,141,80,6.7,2,1,3,4.01,2,18.84,1
28.69040134938468,80.20384545964254,10,3,10,2,1,4504,255,40,5.8,1,3,2,3.27,2,1.12,0
28.20488179053583,80.96969513041356,10,2,12,1,0,2359,95,50,8.8,2,2,2,1.58,1,3.66,0
28.41086828062419,84.0480775507836,19,5,4,3,1,3993,54,40,7.2,0,0,3,9.22,1,46.17,1
29.573442663257783,82.81821463642673,17,6,9,1,3,604,487,40,3.5,0,2,0,14.09,3,5.33,0
27.464255194824233,86.02910500092898,0,2,11,2,2,7567,240,50,5.7,2,3,2,9.81,1,4.25,0
29.556822911064206,84.0619338697452,1,2,5,3,2,2385,163,80,5.9,1,1,2,1.53,2,46.69,0
26.72711144360851,81.52990419856438,1,4,3,0,0,7701,74,60,5.7,2,1,2,5.67,3,37.48,0
26.747175410045312,83.269679437283,3,2,2,2,0,8955,518,40,9.1,2,1,1,6.91,0,13.29,1
28.287415076793735,87.60623955366464,20,1,9,2,3,7773,612,40,4.1,2,1,3,1.8,2,15.82,0
27.148033382062767,84.68629149033461,7,5,2,1,0,7723,283,60,4.1,0,0,2,2.25,1,11.62,0
30.238396970948234,81.37522550562745,18,3,6,1,1,2036,64,30,8.0,0,3,2,5.3,1,3.49,0
27.371870154071356,86.90225227634885,2,4,12,1,1,548,264,40,7.0,3,3,1,3.94,0,23.59,1
29.458720692348784,86.22879334325297,16,6,10,3,0,9769,155,50,6.0,3,3,2,2.97,3,0.24,0
28.050887380310503,84.88564861507999,22,3,8,2,2,7687,85,30,3.7,1,3,0,5.26,0,19.56,0
28.803123543990935,81.9883463006733,20,1,11,0,3,2432,39,40,9.2,0,1,0,7.0,2,4.33,0
29.017986790720805,81.93766249460235,16,3,10,2,2,5114,589,80,5.5,0,2,0,8.43,3,5.97,0
29.360367798942086,85.50262573330888,19,3,11,2,3,7351,338,40,5.1,1,3,1,0.37,2,4.22,0
28.140268873050342,83.73603932283382,23,1,3,2,3,3511,89,60,8.9,3,1,0,3.86,1,0.35,1
30.001951562689264,83.16640927690493,13,2,1,0,2,5562,24,30,4.2,1,2,1,9.74,0,11.81,0
28.673710897460083,86.9558303716427,18,4,1,2,3,3158,632,60,6.8,1,1,2,5.05,0,26.75,1
28.37515977054337,86.80922230803154,9,3,7,3,2,6317,291,100,4.9,3,3,0,2.51,1,5.25,0
28.375121832548515,81.7352218174205,15,1,12,0,1,9941,472,100,8.6,0,0,0,3.34,1,9.38,1
27.253330315602884,84.58324509534054,23,4,9,3,2,9882,62,80,8.4,0,2,2,3.41,2,31.33,0
28.786233298376473,83.6311524063891,8,3,5,3,2,8293,121,30,4.5,2,1,0,2.99,1,8.4,1
29.331034624640616,88.15989149601435,15,1,1,3,1,985,102,60,6.8,0,1,2,0.09,2,11.03,1
27.65268648400092,82.26425368857934,14,2,12,3,1,6914,120,80,8.7,0,1,2,5.36,1,20.63,1
26.508382099171808,87.33957853565623,23,3,10,2,1,3304,44,50,9.0,0,0,0,12.87,2,4.96,1
26.3860996496037,84.70940560792526,16,1,9,1,2,2842,53,50,4.2,3,3,2,0.13,0,5.6,0
27.48696549277842,86.63655991094997,2,6,1,3,0,3903,236,100,4.7,1,1,2,2.4,3,9.9,1
28.71743043919067,80.74818933888575,17,1,2,1,2,7772,458,30,8.1,0,0,0,1.7,2,7.22,1
30.19415738839882,88.16752328517615,12,6,11,2,1,7219,177,100,5.3,0,2,1,9.19,1,9.59,0
30.37866089648484,87.96368591395358,19,4,1,2,3,9530,167,60,7.2,0,0,0,2.7,1,2.8,1
26.477625193557532,81.24371006026924,19,4,3,2,2,2377,108,30,8.1,2,2,2,1.92,1,0.52,1
30.05360943895776,81.10398708806336,12,6,2,2,1,3096,68,60,5.0,0,0,2,2.33,3,0.31,0
27.55002576757171,84.52907457437435,10,5,4,3,2,679,985,100,3.5,1,2,0,8.29,0,24.02,1
30.18282321380987,87.99879370959442,0,6,4,1,0,7219,529,50,4.3,2,1,0,4.38,0,13.13,1
27.669591149800212,86.96348776101318,20,0,1,2,2,3831,71,60,4.9,0,2,2,8.57,1,26.51,1
26.83662296749606,87.16686721404562,11,5,3,3,1,6199,206,60,4.2,3,0,3,1.03,0,25.31,0
27.415505036550016,83.3637568424898,2,1,10,3,2,4293,40,30,10.0,0,2,0,7.06,1,18.18,0
28.089583372610825,82.2817448735517,0,0,6,3,2,7084,525,50,7.9,0,1,0,1.22,1,10.16,0
27.311585124229396,86.76336395064068,19,4,1,2,3,7533,139,60,6.7,0,3,3,1.78,1,21.55,0
27.068792327952625,86.00708810546742,22,6,5,2,2,6830,57,80,8.6,0,0,0,16.73,2,15.62,1
26.84211885270513,83.27257820828102,0,5,4,2,2,5909,80,50,4.5,2,1,3,12.46,1,16.16,1
26.922134822686687,85.05509436507603,14,2,2,1,1,4599,3965,50,9.9,2,1,0,0.45,3,64.79,1
27.491515506365793,82.37910981789211,11,4,6,1,2,655,164,40,7.0,1,2,1,8.42,4,4.52,0
29.91448931811472,82.74522283583038,20,0,4,0,2,3359,232,80,5.6,1,0,0,9.5,1,3.83,0
28.890054083866254,87.55381122740606,5,4,9,2,3,1268,126,30,5.6,3,3,2,2.38,3,43.28,0
27.17213675189273,80.39675660488439,12,3,6,0,2,2060,69,40,8.5,0,1,2,1.51,2,3.24,1
26.906227805017256,80.61896228557146,12,6,3,2,3,2182,280,50,5.0,2,1,0,4.59,2,0.4,0
29.821674063679275,80.9196113940844,19,2,3,3,0,746,39,50,5.7,2,1,0,25.8,1,7.12,0
26.910090780970165,82.36368071346405,11,4,10,1,1,777,262,100,7.5,0,2,3,0.87,1,1.13,0
27.830982054044835,86.1497977010252,12,0,4,3,1,6604,19,100,5.0,2,1,0,6.7,0,9.43,1
28.12716146864808,83.02129891246891,9,0,6,0,1,1538,73,50,8.7,0,2,0,0.24,0,32.35,1
26.63074476601647,84.81315124332421,14,1,10,3,3,2471,59,100,6.7,1,2,1,6.98,2,15.98,0
27.448649590067948,80.9586505879134,20,4,10,2,3,908,83,80,9.1,2,2,0,11.55,2,38.06,1
29.02859331428903,87.76750562392533,15,4,11,2,1,9134,100,50,6.6,0,2,0,1.78,1,4.19,1
28.592267457318435,80.77776308922067,19,5,6,0,2,6246,100,50,8.5,2,3,2,0.71,3,5.66,1
26.941244324135365,82.19404584873331,22,6,8,1,2,3066,260,80,4.7,0,3,0,6.59,3,31.27,0
27.627158778365597,84.73875785757161,20,4,2,1,2,5959,283,80,4.8,0,2,0,2.23,2,3.97,0
28.624234742727705,80.42058411530083,8,0,1,1,2,7650,150,40,6.0,0,2,0,24.39,0,0.79,1
27.020223701536363,80.44926344711754,19,1,6,0,1,2563,49,30,8.1,1,0,0,11.69,4,1.93,0
28.881817170564748,84.23934706647047,8,6,7,2,2,8567,85,50,4.2,3,1,0,25.19,0,0.92,1
28.77717770155478,84.94350397482283,17,2,12,3,2,3286,171,40,6.6,0,3,2,12.43,3,8.02,0
27.952197092541805,86.55487340907378,10,5,4,2,0,2698,468,80,7.3,1,0,0,3.34,1,12.64,0
29.509340942703073,82.86681463475847,7,6,3,2,2,2631,153,40,4.3,3,2,1,2.3,4,7.41,1
26.952684940092926,86.02516549358508,20,2,8,0,3,3307,106,50,7.8,1,0,0,1.71,1,3.69,0
30.13891391918881,84.93620150551565,10,4,4,0,1,1769,54,80,9.4,2,3,1,5.22,2,0.92,1
28.449516694407464,85.95460179748984,12,5,6,1,2,1518,961,40,6.8,0,1,0,2.17,1,3.13,1
30.089766078455508,81.21101948523349,4,2,2,0,1,4223,217,50,9.4,1,0,0,4.32,1,2.4,1
27.984744976946157,80.55051578211855,8,1,7,1,2,8209,380,30,9.5,3,3,0,7.38,3,19.02,0
30.328699794523562,80.21085797939276,1,1,11,2,1,4272,745,80,9.3,0,0,1,4.63,2,14.93,1
28.5507021093763,87.26661834041626,12,4,8,1,2,9984,153,50,3.9,2,3,1,10.55,2,13.4,0
30.37616337221866,83.82138904902042,0,1,1,0,0,5739,122,60,7.5,3,2,2,11.21,1,87.78,1
30.054669808938797,82.14722412383233,5,0,9,2,2,9097,222,40,6.9,3,2,1,12.97,0,20.83,1
30.30030722058619,83.58843652454969,8,2,5,2,1,1565,113,80,7.7,0,3,0,4.37,1,12.13,0
26.941957322704173,80.76078464593337,8,4,3,0,2,2238,487,60,5.3,3,3,0,8.96,2,5.64,0
26.438596714504556,87.76338194905154,4,4,3,2,2,1494,276,30,4.9,0,2,3,5.38,4,1.66,0
26.882270165643007,84.34112357960775,19,3,7,1,1,7706,70,40,9.5,0,2,0,1.91,0,15.68,1
28.698742847606034,87.55864366283856,6,5,3,1,2,539,121,40,7.4,0,2,0,0.76,4,1.1,0
30.30687371672692,85.54348838822906,23,2,8,3,0,2384,307,60,5.8,1,2,2,13.78,3,5.15,0
27.887795613354836,84.0633358314549,10,1,9,0,3,2255,72,30,7.5,1,1,0,3.88,1,0.96,1
29.924011265324584,82.5778721258959,22,2,6,3,1,5831,318,30,8.9,0,1,0,7.3,2,10.03,1
29.7935553594003,80.93966010557405,11,0,7,1,2,9632,27,40,6.7,2,2,0,4.49,3,7.38,0
29.580707324540796,84.83303835028647,12,0,3,2,1,7280,157,60,8.7,0,1,0,0.46,1,10.97,0
26.672684406981546,80.96779890488773,17,6,10,0,1,5322,945,60,9.6,2,2,1,7.96,1,1.76,0
26.443441889786406,84.57556432139367,0,2,7,0,2,2735,386,30,3.5,2,0,2,7.5,3,34.5,1
29.50784876759406,85.7955028287593,9,0,3,0,1,7103,133,50,9.4,0,0,0,2.81,1,15.42,1
28.37731028948037,81.96340923081237,8,4,7,3,3,2703,253,30,7.0,0,3,0,5.84,0,9.43,1
26.940067848861332,86.53258630388731,5,0,6,2,1,4617,139,50,5.8,0,3,3,15.05,2,7.36,0
28.85628009805662,85.8091639688456,19,0,11,3,1,663,397,30,9.2,0,1,2,2.74,2,5.28,0
30.043721818210212,86.27997748752102,22,5,4,2,2,3392,301,30,8.2,2,0,1,3.74,1,7.0,0
28.214429989004422,82.61351677043652,4,4,10,1,2,8807,480,40,5.1,1,1,2,4.41,2,83.63,1
27.008214819049712,87.43382116681971,13,0,2,2,2,1737,110,30,3.5,3,0,1,5.57,3,7.69,1
27.630288001160263,86.00141010824638,14,2,1,2,1,999,13,80,6.2,2,3,1,3.29,4,14.9,1
29.76241665208423,84.70049656151697,11,6,8,0,3,4134,214,50,7.2,2,1,0,14.41,2,42.55,0
28.498336873152056,86.65500708434804,5,4,4,0,3,1029,302,40,5.7,1,1,3,8.58,2,0.34,1
28.912573077744444,84.90025331982812,7,5,1,1,1,1084,544,50,9.0,0,0,0,7.23,4,2.16,0
29.049518371988878,86.95050902076707,18,5,8,2,2,1065,120,40,9.7,1,2,2,7.33,1,23.03,1
27.52466489861135,83.86940778868504,21,5,7,2,1,3885,517,50,8.1,0,1,2,1.15,4,0.74,0
27.875470681123023,87.75523840198747,7,2,9,3,0,4875,151,30,4.6,0,3,0,7.87,1,22.7,0
29.71816817629522,86.48685467473801,22,4,8,2,2,6379,19,40,10.0,0,1,0,0.28,2,12.4,1
29.406267593766476,83.86367673539951,12,0,1,1,1,1648,53,50,7.4,1,0,2,6.69,1,4.49,0
27.616942581417707,81.27058959620545,13,0,10,1,3,1281,506,80,8.4,1,1,0,9.84,0,8.15,1
26.391768256412952,87.88432118250091,8,4,11,0,1,9365,63,60,6.9,0,3,2,4.53,0,14.27,0
